"Title.href","Title.text","Author.href","Author.text","Price","Format.href","Format.text","Release_Date","index","url"
"http://www.barnesandnoble.com/w/saint-odd-dean-koontz/1119686046;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345545879","Saint Odd (Odd Thomas Series #7)","http://www.barnesandnoble.com/s/%22Dean Koontz%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Dean Koontz","$17.97","http://www.barnesandnoble.com/w/saint-odd-dean-koontz/1119686046;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345545879","Hardcover","(01/13/2015)","67","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/zero-belly-diet-david-zinczenko/1120419250;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345547958","Zero Belly Diet: Lose Up to 16 lbs. in 14 Days!","http://www.barnesandnoble.com/s/%22David Zinczenko%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","David Zinczenko","$16.54","http://www.barnesandnoble.com/w/zero-belly-diet-david-zinczenko/1120419250;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345547958","Hardcover","(12/30/2014)","68","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/the-whole30-dallas-hartwig/1120671486;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780544609716","The Whole30: The 30-Day Guide to Total Health and Food Freedom","http://www.barnesandnoble.com/s/%22Melissa Hartwig%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Melissa Hartwig","$18.72","http://www.barnesandnoble.com/w/the-whole30-dallas-hartwig/1120671486;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780544609716","Hardcover","(04/21/2015)","69","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/four-agreements-don-miguel-ruiz/1100993587;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781878424310","The Four Agreements: A Practical Guide to Personal Freedom","http://www.barnesandnoble.com/s/%22don Miguel Ruiz%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","don Miguel Ruiz","$8.09","http://www.barnesandnoble.com/w/four-agreements-don-miguel-ruiz/1100993587;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781878424310","Paperback","(11/28/1997)","70","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/picture-your-prosperity-ellen-rogin/1120263150;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781591847397","Picture Your Prosperity: Smart Money Moves to Turn Your Vision into Reality","http://www.barnesandnoble.com/s/%22Ellen Rogin%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Ellen Rogin","$21.45","http://www.barnesandnoble.com/w/picture-your-prosperity-ellen-rogin/1120263150;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781591847397","Hardcover","(01/13/2015)","71","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/the-heir-kiera-cass/1120143461;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780062349859","The Heir (Selection Series #4)","http://www.barnesandnoble.com/s/%22Kiera Cass%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Kiera Cass","$11.44","http://www.barnesandnoble.com/w/the-heir-kiera-cass/1120143461;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780062349859","Hardcover","(05/05/2015)","72","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/how-to-read-literature-like-a-professor-revised-thomas-c-foster/1116864966;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780062301673","How to Read Literature Like a Professor Revised: A Lively and Entertaining Guide to Reading Between the Lines","http://www.barnesandnoble.com/s/%22Thomas C. Foster%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Thomas C. Foster","$10.26","http://www.barnesandnoble.com/w/how-to-read-literature-like-a-professor-revised-thomas-c-foster/1116864966;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780062301673","Paperback","(02/25/2014)","73","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/fifty-shades-darker-e-l-james/1107731972;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345803498","Fifty Shades Darker (Fifty Shades Trilogy #2)","http://www.barnesandnoble.com/s/%22E L James%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","E L James","$9.84","http://www.barnesandnoble.com/w/fifty-shades-darker-e-l-james/1107731972;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780345803498","Paperback","(04/17/2012)","74","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/the-stranger-harlan-coben/1119859029;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780525953500","The Stranger","http://www.barnesandnoble.com/s/%22Harlan Coben%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Harlan Coben","$17.33","http://www.barnesandnoble.com/w/the-stranger-harlan-coben/1119859029;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780525953500","Hardcover","(03/24/2015)","75","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/things-fall-apart-chinua-achebe/1116754130;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780385474542","Things Fall Apart","http://www.barnesandnoble.com/s/%22Chinua Achebe%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Chinua Achebe","$7.11","http://www.barnesandnoble.com/w/things-fall-apart-chinua-achebe/1116754130;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780385474542","Paperback","(09/28/1994)","76","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/giver-lois-lowry/1100295882;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780544336261","The Giver","http://www.barnesandnoble.com/s/%22Lois Lowry%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Lois Lowry","$8.99","http://www.barnesandnoble.com/w/giver-lois-lowry/1100295882;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780544336261","Paperback","(07/01/2014)","77","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/nypd-red-3-james-patterson/1119921248;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780316406994","NYPD Red 3","http://www.barnesandnoble.com/s/%22James Patterson%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","James Patterson","$21.38","http://www.barnesandnoble.com/w/nypd-red-3-james-patterson/1119921248;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9780316406994","Hardcover","(03/16/2015)","78","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/deal-bill-kreutzmann/1120204838;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781250033796","Deal: My Three Decades of Drumming, Dreams, and Drugs with the Grateful Dead","http://www.barnesandnoble.com/s/%22Bill Kreutzmann%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Bill Kreutzmann","$19.71","http://www.barnesandnoble.com/w/deal-bill-kreutzmann/1120204838;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781250033796","Hardcover","(05/05/2015)","79","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/what-do-you-do-with-an-idea-kobi-yamada/1117006312;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781938298073","What Do You Do With an Idea?","http://www.barnesandnoble.com/s/%22Kobi Yamada%22;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Kobi Yamada","$11.74","http://www.barnesandnoble.com/w/what-do-you-do-with-an-idea-kobi-yamada/1117006312;jsessionid=D018C178194C09F072EC990F888FF479.prodny_store01-botap05?ean=9781938298073","Hardcover","(02/01/2014)","80","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=60&Nrpp=20"
"http://www.barnesandnoble.com/w/i-hate-myselfie-shane-dawson/1120840897;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781476791548","I Hate Myselfie: A Collection of Essays by Shane Dawson","http://www.barnesandnoble.com/s/%22Shane Dawson%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Shane Dawson","$9.84","http://www.barnesandnoble.com/w/i-hate-myselfie-shane-dawson/1120840897;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781476791548","Paperback","(03/10/2015)","81","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/house-on-mango-street-sandra-cisneros/1100476125;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780679734772","The House on Mango Street","http://www.barnesandnoble.com/s/%22Sandra Cisneros%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Sandra Cisneros","$6.54","http://www.barnesandnoble.com/w/house-on-mango-street-sandra-cisneros/1100476125;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780679734772","Paperback","(01/28/1984)","82","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/fifty-shades-freed-e-l-james/1108192066;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780345803504","Fifty Shades Freed (Fifty Shades Trilogy #3)","http://www.barnesandnoble.com/s/%22E L James%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","E L James","$9.84","http://www.barnesandnoble.com/w/fifty-shades-freed-e-l-james/1108192066;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780345803504","Paperback","(04/17/2012)","83","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/things-they-carried-tim-obrien/1100228685;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780618706419","The Things They Carried","http://www.barnesandnoble.com/s/%22Tim O'Brien%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Tim O'Brien","$10.23","http://www.barnesandnoble.com/w/things-they-carried-tim-obrien/1100228685;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780618706419","Paperback","(10/13/2009)","84","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/the-goldfinch-donna-tartt/1114308487;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316055444","The Goldfinch","http://www.barnesandnoble.com/s/%22Donna Tartt%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Donna Tartt","$11.90","http://www.barnesandnoble.com/w/the-goldfinch-donna-tartt/1114308487;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316055444","Paperback","(04/07/2015)","85","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/peanut-butter-cupcake-terry-border/1117745887;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780399167737","Peanut Butter & Cupcake","http://www.barnesandnoble.com/s/%22Terry Border%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Terry Border","$14.52","http://www.barnesandnoble.com/w/peanut-butter-cupcake-terry-border/1117745887;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780399167737","Hardcover","(07/29/2014)","86","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/7-habits-of-highly-effective-teens-sean-covey/1100332369;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781476764665","The 7 Habits of Highly Effective Teens","http://www.barnesandnoble.com/s/%22Sean Covey%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Sean Covey","$10.11","http://www.barnesandnoble.com/w/7-habits-of-highly-effective-teens-sean-covey/1100332369;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781476764665","Paperback","(05/27/2014)","87","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/the-real-act-3rd-edition-act-inc/1105552486;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780768934328","The Real ACT, 3rd Edition","http://www.barnesandnoble.com/s/%22ACT%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","ACT","$19.66","http://www.barnesandnoble.com/w/the-real-act-3rd-edition-act-inc/1105552486;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780768934328","Paperback","(09/06/2011)","88","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/the-husbands-secret-liane-moriarty/1114700914;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780425267721","The Husband's Secret","http://www.barnesandnoble.com/s/%22Liane Moriarty%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Liane Moriarty","$10.27","http://www.barnesandnoble.com/w/the-husbands-secret-liane-moriarty/1114700914;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780425267721","Paperback","(03/03/2015)","89","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/what-to-expect-when-youre-expecting-heidi-murkoff/1100304824;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780761148579","What to Expect When You're Expecting","http://www.barnesandnoble.com/s/%22Heidi Murkoff%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Heidi Murkoff","$9.11","http://www.barnesandnoble.com/w/what-to-expect-when-youre-expecting-heidi-murkoff/1100304824;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780761148579","Paperback","(04/10/2008)","90","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/the-english-spy-daniel-silva/1121093015;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780062320131","The English Spy (Gabriel Allon Series #15)","http://www.barnesandnoble.com/s/%22Daniel Silva%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Daniel Silva","$17.12","http://www.barnesandnoble.com/w/the-english-spy-daniel-silva/1121093015;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780062320131","Hardcover","(06/30/2015)","91","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/all-the-bright-places-jennifer-niven/1119884781;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780385755887","All the Bright Places","http://www.barnesandnoble.com/s/%22Jennifer Niven%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Jennifer Niven","$11.36","http://www.barnesandnoble.com/w/all-the-bright-places-jennifer-niven/1119884781;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780385755887","Hardcover","(01/06/2015)","92","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/killing-patton-bill-oreilly/1119628112;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780805096682","Killing Patton: The Strange Death of World War II's Most Audacious General","http://www.barnesandnoble.com/s/%22Bill O'Reilly%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Bill O'Reilly","$18.51","http://www.barnesandnoble.com/w/killing-patton-bill-oreilly/1119628112;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780805096682","Hardcover","(09/23/2014)","93","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/lean-in-sheryl-sandberg/1113126153;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780385349949","Lean In: Women, Work, and the Will to Lead","http://www.barnesandnoble.com/s/%22Sheryl Sandberg%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Sheryl Sandberg","$14.85","http://www.barnesandnoble.com/w/lean-in-sheryl-sandberg/1113126153;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780385349949","Hardcover","(03/11/2013)","94","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/the-blood-of-olympus-rick-riordan/1117136528;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781423146735","The Blood of Olympus (Heroes of Olympus Series #5)","http://www.barnesandnoble.com/s/%22Rick Riordan%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Rick Riordan","$11.99","http://www.barnesandnoble.com/w/the-blood-of-olympus-rick-riordan/1117136528;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781423146735","Hardcover","(10/07/2014)","95","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/private-vegas-james-patterson/1119439639;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316211154","Private Vegas","http://www.barnesandnoble.com/s/%22James Patterson%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","James Patterson","$19.97","http://www.barnesandnoble.com/w/private-vegas-james-patterson/1119439639;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316211154","Hardcover","(01/26/2015)","96","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/start-with-why-simon-sinek/1016513563;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781591846444","Start with Why: How Great Leaders Inspire Everyone to Take Action","http://www.barnesandnoble.com/s/%22Simon Sinek%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Simon Sinek","$9.52","http://www.barnesandnoble.com/w/start-with-why-simon-sinek/1016513563;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9781591846444","Paperback","(12/27/2011)","97","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/alchemist-paulo-coelho/1100248293;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780062315007","The Alchemist (25th Anniversary Edition)","http://www.barnesandnoble.com/s/%22Paulo Coelho%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Paulo Coelho","$10.11","http://www.barnesandnoble.com/w/alchemist-paulo-coelho/1100248293;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780062315007","Paperback","(04/15/2014)","98","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/dark-places-gillian-flynn/1101890150;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780307341570","Dark Places","http://www.barnesandnoble.com/s/%22Gillian Flynn%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Gillian Flynn","$8.45","http://www.barnesandnoble.com/w/dark-places-gillian-flynn/1101890150;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780307341570","Paperback","(05/04/2010)","99","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
"http://www.barnesandnoble.com/w/outliers-malcolm-gladwell/1100030024;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316017930","Outliers: The Story of Success","http://www.barnesandnoble.com/s/%22Malcolm Gladwell%22;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Malcolm Gladwell","$10.61","http://www.barnesandnoble.com/w/outliers-malcolm-gladwell/1100030024;jsessionid=D62F2D7F50DE70017F0CE58D3D423C9E.prodny_store01-va16?ean=9780316017930","Paperback","(06/07/2011)","100","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=80&Nrpp=20"
